,1,2
2005-09-14 20:00:00+00:00,239587.69999999984,250657.676
2005-09-15 20:00:00+00:00,239503.624,250760.433
2005-09-16 20:00:00+00:00,241196.98599999992,252432.86099999998
2005-09-19 20:00:00+00:00,240116.6829999999,251176.15699999995
2005-09-20 20:00:00+00:00,238524.62999999992,248773.24399999998
2005-09-21 20:00:00+00:00,236035.0609999999,246520.52899999998
2005-09-22 20:00:00+00:00,236540.1419999999,247198.759
2005-09-23 20:00:00+00:00,236514.24899999987,248370.39299999998
2005-09-26 20:00:00+00:00,236448.4159999999,248460.78499999992
2005-09-27 20:00:00+00:00,236566.88999999993,248796.39999999997
2005-09-28 20:00:00+00:00,237298.2319999999,248849.53799999997
2005-09-29 20:00:00+00:00,239526.42099999991,250429.26599999995
2005-09-30 20:00:00+00:00,240124.33999999985,251130.47299999994
2005-10-03 20:00:00+00:00,240613.48299999986,251127.27299999987
2005-10-04 20:00:00+00:00,238217.67099999994,247658.50199999998
2005-10-05 20:00:00+00:00,233399.64499999996,243145.32099999994
2005-10-06 20:00:00+00:00,231625.69499999992,241371.75099999993
2005-10-07 20:00:00+00:00,230918.4639999999,242538.07799999992
2005-10-10 20:00:00+00:00,227447.025,240222.23599999992
2005-10-11 20:00:00+00:00,226274.088,239256.16999999998
2005-10-12 20:00:00+00:00,224445.60799999986,237550.75700000004
2005-10-13 20:00:00+00:00,223564.64599999998,236741.30199999997
2005-10-14 20:00:00+00:00,225726.71699999995,238867.66499999998
2005-10-17 20:00:00+00:00,227201.90799999982,240383.374
2005-10-18 20:00:00+00:00,224276.38799999992,237839.41199999995
2005-10-19 20:00:00+00:00,227322.52799999987,241777.49600000004
2005-10-20 20:00:00+00:00,224818.2049999999,239242.41300000006
2005-10-21 20:00:00+00:00,224076.6069999999,240606.52599999995
2005-10-24 20:00:00+00:00,228212.94899999996,245030.26300000004
2005-10-25 20:00:00+00:00,227803.25199999995,243291.64599999995
2005-10-26 20:00:00+00:00,227129.4799999999,241790.7149999999
2005-10-27 20:00:00+00:00,222982.00999999986,238732.73799999995
2005-10-28 20:00:00+00:00,226294.58399999992,242809.61799999996
2005-10-31 21:00:00+00:00,229429.9569999999,245171.15600000002
2005-11-01 21:00:00+00:00,230297.24199999988,244736.67100000003
2005-11-02 21:00:00+00:00,231929.0209999999,248418.8549999999
2005-11-03 21:00:00+00:00,233629.59499999997,250376.995
2005-11-04 21:00:00+00:00,233673.8039999999,250022.80800000002
2005-11-07 21:00:00+00:00,234203.1869999999,250673.461
2005-11-08 21:00:00+00:00,232577.0739999999,249632.3359999999
2005-11-09 21:00:00+00:00,233537.2919999999,251437.17899999992
2005-11-10 21:00:00+00:00,236056.03899999993,253542.77199999994
2005-11-11 21:00:00+00:00,236584.70999999985,254747.05199999997
2005-11-14 21:00:00+00:00,237917.0199999999,254270.83399999992
2005-11-15 21:00:00+00:00,237368.9939999999,253883.97999999998
2005-11-16 21:00:00+00:00,238076.11599999983,254465.41799999995
2005-11-17 21:00:00+00:00,241468.99599999987,258103.51499999993
2005-11-18 21:00:00+00:00,241660.5559999999,259003.93899999995
2005-11-21 21:00:00+00:00,243515.50299999988,260108.98599999995
2005-11-22 21:00:00+00:00,244304.18699999986,261033.24599999996
2005-11-23 21:00:00+00:00,244555.33899999995,262458.99199999997
2005-11-25 18:00:00+00:00,245173.47499999995,263125.34099999996
2005-11-28 21:00:00+00:00,242126.33899999995,260168.0869999999
2005-11-29 21:00:00+00:00,242646.68299999987,260844.60599999994
2005-11-30 21:00:00+00:00,242183.01099999988,260639.02399999995
2005-12-01 21:00:00+00:00,246026.3819999999,264473.733
2005-12-02 21:00:00+00:00,246743.33400000006,264658.9539999999
2005-12-05 21:00:00+00:00,245820.4099999999,263990.9429999999
2005-12-06 21:00:00+00:00,246152.62099999996,264577.255
2005-12-07 21:00:00+00:00,245140.40299999993,263934.70800000004
